numberOfData, addingTime, findingTime, deletingTime
6215, 0, 600, 600
6216, 0, 1600, 600
6217, 100, 600, 1400
6218, 0, 700, 600
6219, 100, 700, 1100
6220, 0, 700, 3300
6221, 100, 700, 600
6222, 100, 700, 600
6223, 0, 700, 3200
6224, 100, 600, 600
6225, 100, 700, 600
6226, 0, 600, 1700
6227, 0, 600, 600
6228, 100, 700, 600
6229, 0, 700, 1500
6230, 100, 700, 600
6231, 0, 700, 600
6232, 0, 600, 1400
6233, 0, 600, 600
6234, 100, 700, 600
6235, 100, 600, 1400
6236, 100, 700, 600
6237, 100, 700, 600
6238, 0, 700, 1400
6239, 0, 700, 600
6240, 100, 700, 600
6241, 100, 700, 2900
6242, 0, 700, 600
6243, 100, 700, 600
6244, 0, 700, 2900
6245, 0, 700, 600
6246, 0, 700, 600
6247, 0, 700, 2900
6248, 0, 700, 600
6249, 100, 700, 600
6250, 0, 700, 1500
6251, 100, 700, 600
6252, 0, 600, 800
6253, 100, 900, 1500
6254, 0, 600, 600
6255, 100, 700, 600
6256, 100, 700, 1400
6257, 100, 600, 600
6258, 0, 700, 600
6259, 0, 600, 1300
6260, 0, 700, 500
6261, 0, 600, 600
6262, 100, 700, 1500
6263, 100, 700, 600
6264, 100, 600, 600
6265, 100, 700, 1400
6266, 100, 700, 600
6267, 0, 600, 600
6268, 100, 700, 1400
6269, 0, 700, 600
6270, 100, 700, 600
6271, 0, 700, 1400
6272, 0, 600, 500
6273, 100, 700, 600
6274, 0, 700, 1500
6275, 0, 700, 500
6276, 0, 700, 600
6277, 100, 700, 3000
6278, 0, 700, 600
6279, 0, 600, 600
6280, 0, 700, 1600
6281, 100, 700, 600
6282, 100, 700, 600
6283, 0, 700, 1400
6284, 0, 600, 600
6285, 0, 700, 600
6286, 100, 700, 1400
6287, 100, 600, 600
6288, 0, 700, 500
6289, 0, 700, 1500
6290, 0, 600, 600
6291, 0, 600, 500
6292, 100, 700, 1400
6293, 100, 700, 600
6294, 100, 800, 600
6295, 0, 700, 1400
6296, 0, 600, 500
6297, 0, 700, 700
6298, 100, 700, 1300
6299, 0, 600, 600
6300, 100, 700, 600
6301, 0, 700, 1700
6302, 100, 800, 600
6303, 100, 700, 600
6304, 100, 600, 1500
6305, 0, 600, 500
6306, 0, 600, 600
6307, 0, 700, 1500
6308, 100, 700, 700
6309, 0, 900, 700
6310, 0, 700, 1400
6311, 100, 600, 600
6312, 0, 600, 500
6313, 0, 700, 1500
6314, 100, 700, 600
6315, 0, 700, 500
6316, 0, 700, 1700
6317, 0, 600, 600
6318, 0, 700, 600
6319, 0, 600, 1400
6320, 0, 600, 700
6321, 100, 700, 600
6322, 100, 600, 1400
6323, 100, 700, 600
6324, 100, 700, 1500
6325, 0, 1500, 600
6326, 100, 700, 600
6327, 0, 600, 600
6328, 0, 1700, 800
6329, 0, 600, 600
6330, 100, 700, 600
6331, 100, 700, 3300
6332, 100, 700, 600
6333, 100, 700, 600
6334, 0, 600, 1400
6335, 0, 700, 600
6336, 0, 700, 600
6337, 0, 700, 3000
6338, 100, 600, 600
6339, 100, 700, 600
6340, 0, 600, 1400
6341, 100, 700, 700
6342, 0, 700, 600
6343, 0, 600, 3200
6344, 100, 700, 600
6345, 100, 700, 600
6346, 100, 3100, 600
6347, 0, 600, 600
6348, 0, 600, 600
6349, 100, 3200, 600
6350, 100, 700, 600
6351, 0, 600, 600
6352, 0, 1400, 600
6353, 0, 700, 600
6354, 100, 700, 600
6355, 100, 1700, 600
6356, 100, 700, 600
6357, 100, 700, 600
6358, 0, 1500, 600
6359, 0, 1000, 1100
6360, 200, 700, 600
6361, 0, 1600, 700
6362, 0, 700, 1100
6363, 0, 700, 600
6364, 0, 1400, 700
6365, 100, 700, 600
6366, 100, 700, 600
6367, 100, 1700, 600
6368, 100, 600, 600
6369, 100, 700, 600
6370, 0, 1500, 700
6371, 0, 700, 600
6372, 0, 700, 600
6373, 100, 1500, 600
6374, 100, 700, 600
6375, 100, 700, 600
6376, 100, 700, 600
6377, 100, 600, 1400
6378, 100, 700, 700
6379, 0, 600, 600
6380, 0, 700, 1500
6381, 100, 600, 600
6382, 100, 700, 600
6383, 0, 700, 1400
6384, 0, 600, 600
6385, 0, 700, 600
6386, 100, 700, 3600
6387, 0, 600, 600
6388, 0, 600, 600
6389, 0, 600, 2900
6390, 0, 700, 600
6391, 100, 700, 600
6392, 100, 700, 1400
6393, 0, 600, 500
6394, 0, 600, 700
6395, 100, 700, 3200
6396, 0, 700, 700
6397, 0, 700, 5100
6398, 0, 3300, 1500
6399, 100, 700, 1400
6400, 800, 10400, 28900
6401, 500, 6100, 2900
6402, 0, 700, 600
6403, 100, 1800, 600
6404, 0, 600, 600
6405, 0, 600, 600
6406, 0, 1400, 600
6407, 100, 800, 700
6408, 100, 700, 600
6409, 100, 1500, 600
6410, 100, 600, 600
6411, 100, 600, 500
6412, 100, 1600, 600
6413, 0, 600, 600
6414, 100, 600, 500
6415, 100, 4300, 600
6416, 100, 700, 600
6417, 0, 600, 500
6418, 100, 1500, 800
6419, 0, 700, 600
6420, 100, 600, 500
6421, 100, 600, 1500
6422, 0, 600, 600
6423, 100, 1100, 800
6424, 0, 600, 3300
6425, 100, 600, 500
6426, 100, 600, 500
6427, 100, 600, 3000
6428, 100, 900, 600
6429, 100, 600, 900
6430, 100, 600, 1500
6431, 0, 700, 600
6432, 0, 1300, 600
6433, 0, 700, 1400
6434, 0, 600, 600
6435, 100, 3100, 600
6436, 100, 600, 600
6437, 100, 600, 500
6438, 0, 1600, 600
6439, 0, 700, 600
6440, 100, 600, 500
6441, 100, 1400, 600
6442, 0, 600, 600
6443, 0, 700, 600
6444, 100, 1400, 600
6445, 0, 600, 600
6446, 100, 600, 500
6447, 0, 3000, 600
6448, 0, 600, 600
6449, 0, 800, 600
6450, 0, 1800, 600
6451, 100, 700, 500
6452, 0, 600, 500
6453, 100, 600, 1400
6454, 0, 600, 500
6455, 100, 600, 500
6456, 100, 10800, 1700
6457, 0, 600, 600
6458, 0, 600, 600
6459, 200, 5500, 2600
6460, 100, 700, 600
6461, 0, 600, 600
6462, 100, 600, 1500
6463, 0, 600, 600
6464, 100, 600, 600
6465, 100, 600, 1400
6466, 0, 600, 600
6467, 0, 1500, 600
6468, 0, 10200, 900
6469, 100, 600, 500
6470, 100, 1700, 600
6471, 0, 700, 600
6472, 100, 700, 500
6473, 0, 1500, 600
6474, 0, 600, 500
6475, 0, 600, 900
6476, 100, 3900, 600
6477, 0, 600, 600
6478, 100, 600, 500
6479, 100, 1400, 800
6480, 0, 44600, 9100
6481, 300, 15100, 3900
6482, 100, 2700, 2700
6483, 100, 700, 600
6484, 100, 600, 500
6485, 0, 700, 1500
6486, 0, 700, 500
6487, 0, 900, 600
6488, 0, 700, 1400
6489, 100, 600, 500
6490, 100, 600, 600
6491, 0, 600, 1500
6492, 0, 600, 600
6493, 100, 600, 500
6494, 100, 600, 1500
6495, 100, 700, 500
6496, 100, 600, 500
6497, 0, 600, 1400
6498, 100, 600, 500
6499, 0, 1800, 500
6500, 100, 46400, 1900
6501, 100, 800, 600
6502, 0, 2000, 600
6503, 100, 700, 600
6504, 100, 600, 500
6505, 0, 1500, 600
6506, 0, 700, 600
6507, 100, 700, 600
6508, 0, 1500, 600
6509, 0, 600, 600
6510, 100, 600, 500
6511, 100, 3700, 600
6512, 100, 700, 600
6513, 0, 700, 600
6514, 100, 1500, 600
6515, 2200, 19100, 4000
6516, 200, 1300, 800
6517, 0, 600, 2000
6518, 0, 600, 600
6519, 0, 600, 600
6520, 100, 600, 1500
6521, 100, 700, 600
6522, 0, 600, 600
6523, 0, 600, 1500
6524, 0, 600, 600
6525, 0, 700, 600
6526, 100, 600, 1400
6527, 0, 700, 600
6528, 100, 700, 500
6529, 100, 700, 3100
6530, 100, 600, 500
6531, 100, 3100, 500
6532, 0, 600, 500
6533, 0, 700, 500
6534, 100, 1600, 600
6535, 100, 600, 500
6536, 100, 600, 500
6537, 0, 1600, 600
6538, 0, 700, 500
6539, 0, 600, 500
6540, 100, 1500, 600
6541, 0, 600, 600
6542, 100, 600, 500
6543, 0, 1500, 700
6544, 0, 700, 500
6545, 0, 700, 500
6546, 0, 1500, 600
6547, 0, 600, 500
6548, 0, 600, 600
6549, 100, 600, 1500
6550, 0, 600, 1000
6551, 0, 700, 600
6552, 0, 700, 1400
6553, 100, 600, 500
6554, 0, 600, 600
6555, 0, 600, 1400
6556, 100, 700, 600
6557, 0, 600, 1000
6558, 0, 600, 1500
6559, 100, 600, 600
6560, 100, 600, 500
6561, 0, 600, 1500
6562, 100, 600, 2800
6563, 100, 700, 600
6564, 0, 600, 1400
6565, 100, 900, 600
6566, 100, 600, 500
6567, 0, 700, 1500
6568, 0, 600, 600
6569, 100, 700, 500
6570, 0, 600, 1400
6571, 0, 600, 600
6572, 0, 700, 500
6573, 100, 600, 1300
6574, 0, 700, 600
6575, 100, 600, 500
6576, 100, 600, 1500
6577, 0, 700, 500
6578, 100, 1600, 500
6579, 100, 600, 500
6580, 0, 600, 600
6581, 0, 1500, 600
6582, 0, 600, 600
6583, 100, 600, 600
6584, 0, 1900, 600
6585, 100, 600, 500
6586, 100, 600, 500
6587, 100, 1400, 600
6588, 0, 600, 600
6589, 100, 600, 500
6590, 100, 3300, 800
6591, 0, 600, 600
6592, 0, 700, 600
6593, 100, 600, 1800
6594, 0, 700, 800
6595, 0, 600, 600
6596, 100, 800, 3500
6597, 0, 700, 600
6598, 100, 600, 500
6599, 100, 600, 3000
6600, 100, 600, 500
6601, 0, 700, 500
6602, 100, 600, 1400
6603, 100, 600, 500
6604, 0, 600, 600
6605, 100, 600, 1400
6606, 100, 600, 500
6607, 0, 600, 500
6608, 100, 600, 1400
6609, 100, 600, 500
6610, 0, 1500, 600
6611, 0, 700, 500
6612, 100, 600, 500
6613, 0, 1400, 600
6614, 0, 600, 600
6615, 100, 600, 500
6616, 0, 3100, 600
6617, 0, 600, 600
6618, 100, 600, 500
6619, 100, 3300, 700
6620, 100, 600, 500
6621, 100, 600, 500
6622, 0, 1500, 600
6623, 0, 600, 600
6624, 100, 600, 500
6625, 0, 600, 1500
6626, 0, 600, 500
6627, 100, 600, 500
6628, 100, 600, 1500
6629, 100, 600, 500
6630, 100, 800, 600
6631, 100, 700, 1400
6632, 0, 700, 600
6633, 100, 600, 500
6634, 0, 600, 1400
6635, 0, 600, 600
6636, 0, 600, 500
6637, 100, 600, 1400
6638, 0, 600, 500
6639, 100, 600, 500
6640, 100, 600, 1300
6641, 100, 600, 500
6642, 100, 1400, 600
6643, 100, 600, 600
6644, 100, 600, 500
6645, 100, 1600, 500
6646, 100, 600, 600
6647, 0, 600, 600
6648, 0, 1400, 500
6649, 100, 600, 600
6650, 0, 700, 800
6651, 100, 1400, 600
6652, 100, 600, 600
6653, 100, 600, 500
6654, 0, 1400, 600
6655, 0, 600, 600
6656, 100, 900, 800
6657, 100, 700, 1900
6658, 0, 600, 600
6659, 100, 700, 500
6660, 0, 600, 3000
6661, 0, 600, 500
6662, 100, 600, 600
6663, 0, 600, 1700
6664, 100, 600, 500
6665, 0, 700, 600
6666, 0, 600, 1500
6667, 100, 600, 600
6668, 100, 700, 600
6669, 100, 600, 1300
6670, 0, 600, 600
6671, 100, 700, 600
6672, 0, 600, 2900
6673, 100, 600, 500
6674, 100, 3200, 600
6675, 100, 600, 600
6676, 100, 600, 500
6677, 0, 1500, 600
6678, 0, 600, 600
6679, 100, 600, 500
6680, 100, 1500, 600
6681, 0, 700, 500
6682, 0, 600, 600
6683, 0, 1500, 600
6684, 0, 600, 600
6685, 100, 700, 800
6686, 0, 1400, 600
6687, 0, 600, 600
6688, 0, 700, 600
6689, 100, 600, 1400
6690, 0, 700, 600
6691, 0, 600, 600
6692, 0, 600, 1500
6693, 0, 600, 600
6694, 0, 600, 600
6695, 0, 700, 1400
6696, 100, 600, 500
6697, 100, 700, 600
6698, 100, 600, 1500
6699, 0, 700, 600
6700, 0, 600, 600
6701, 100, 700, 1400
6702, 100, 700, 600
6703, 0, 700, 600
6704, 0, 700, 1400
6705, 100, 700, 500
6706, 100, 1500, 500
6707, 100, 600, 500
6708, 100, 700, 500
6709, 100, 1700, 600
6710, 0, 600, 500
6711, 100, 600, 600
6712, 100, 1400, 600
6713, 100, 700, 500
6714, 100, 700, 500
6715, 0, 1500, 600
6716, 100, 600, 500
6717, 100, 600, 500
6718, 100, 1500, 600
6719, 0, 600, 600
6720, 100, 600, 500
6721, 0, 600, 3000
6722, 0, 700, 600
6723, 100, 600, 500
6724, 0, 700, 1600
6725, 0, 600, 600
6726, 100, 600, 500
6727, 100, 600, 1400
6728, 0, 600, 600
6729, 0, 600, 600
6730, 100, 600, 1500
6731, 0, 700, 1000
6732, 100, 700, 600
6733, 0, 700, 1400
6734, 100, 600, 500
6735, 0, 700, 700
6736, 0, 600, 1500
6737, 100, 600, 500
6738, 0, 1700, 700
6739, 100, 600, 500
6740, 0, 700, 600
6741, 100, 1600, 500
6742, 100, 600, 500
6743, 100, 700, 600
6744, 0, 2000, 600
6745, 0, 800, 600
6746, 0, 600, 600
6747, 0, 1700, 700
6748, 0, 700, 600
6749, 100, 700, 1500
6750, 100, 700, 600
6751, 0, 700, 1400
6752, 0, 700, 700
6753, 0, 1600, 600
6754, 100, 600, 500
6755, 0, 600, 600
6756, 0, 1600, 500
6757, 0, 600, 600
6758, 100, 600, 500
6759, 100, 3300, 600
6760, 100, 600, 500
6761, 0, 700, 600
6762, 0, 1500, 600
6763, 100, 600, 500
6764, 100, 700, 700
6765, 100, 1700, 700
6766, 0, 700, 500
6767, 100, 600, 500
6768, 0, 700, 1400
6769, 0, 600, 600
6770, 0, 700, 600
6771, 0, 700, 3000
6772, 100, 700, 600
6773, 0, 700, 500
6774, 100, 600, 1400
6775, 0, 700, 500
6776, 0, 700, 600
6777, 0, 700, 1400
6778, 100, 600, 600
6779, 100, 600, 600
6780, 100, 600, 1200
6781, 100, 600, 500
6782, 0, 3600, 600
6783, 0, 600, 600
6784, 100, 600, 600
6785, 100, 3200, 600
6786, 100, 700, 500
6787, 0, 700, 500
6788, 0, 1500, 600
6789, 0, 600, 600
6790, 0, 600, 600
6791, 100, 1700, 600
6792, 0, 600, 600
6793, 0, 700, 600
6794, 0, 1400, 600
6795, 0, 700, 600
6796, 0, 700, 500
6797, 100, 1500, 600
6798, 0, 600, 700
6799, 100, 800, 600
6800, 0, 600, 1500
6801, 0, 600, 600
6802, 0, 600, 600
6803, 0, 700, 1400
6804, 100, 600, 600
6805, 100, 700, 600
6806, 100, 700, 1500
6807, 0, 600, 600
6808, 0, 600, 600
6809, 0, 600, 1400
6810, 0, 700, 600
6811, 0, 700, 600
6812, 0, 600, 3400
6813, 0, 600, 800
6814, 100, 700, 600
6815, 100, 700, 600
6816, 0, 600, 600
6817, 0, 1500, 600
6818, 0, 600, 600
6819, 100, 600, 500
6820, 100, 3100, 600
6821, 0, 900, 600
6822, 100, 600, 500
6823, 100, 1400, 600
6824, 0, 1000, 600
6825, 100, 700, 600
6826, 100, 1500, 600
6827, 0, 600, 600
6828, 100, 600, 800
6829, 100, 1600, 700
6830, 100, 600, 600
6831, 0, 700, 600
6832, 100, 600, 1600
6833, 0, 600, 600
6834, 100, 600, 600
6835, 100, 600, 1500
6836, 100, 700, 1700
6837, 0, 700, 600
6838, 0, 700, 1300
6839, 0, 700, 500
6840, 0, 900, 600
6841, 0, 600, 1300
6842, 0, 700, 500
6843, 0, 700, 500
6844, 100, 600, 1300
6845, 0, 700, 600
6846, 100, 1600, 600
6847, 0, 600, 600
6848, 100, 600, 500
6849, 100, 1600, 600
6850, 0, 700, 600
6851, 100, 600, 600
6852, 100, 1500, 500
6853, 100, 600, 500
6854, 0, 600, 600
6855, 100, 1600, 700
6856, 0, 700, 600
6857, 0, 700, 500
6858, 0, 1500, 600
6859, 100, 600, 600
6860, 100, 700, 600
6861, 0, 1400, 700
6862, 0, 600, 500
6863, 100, 600, 600
6864, 700, 15700, 7400
6865, 100, 3600, 2000
6866, 200, 3500, 1800
6867, 600, 5000, 2300
6868, 100, 800, 700
6869, 100, 700, 600
6870, 0, 700, 1500
6871, 100, 700, 1000
6872, 0, 600, 500
6873, 0, 600, 1500
6874, 100, 600, 1000
6875, 0, 600, 500
6876, 0, 700, 1400
6877, 0, 600, 500
6878, 100, 1900, 500
6879, 100, 600, 500
6880, 100, 600, 600
6881, 100, 1500, 600
6882, 100, 800, 600
6883, 100, 700, 600
6884, 100, 1500, 600
6885, 0, 600, 600
6886, 0, 600, 600
6887, 0, 1700, 600
6888, 100, 600, 500
6889, 0, 700, 600
6890, 0, 1400, 600
6891, 100, 700, 500
6892, 0, 700, 500
6893, 0, 1500, 600
6894, 0, 700, 600
6895, 100, 600, 500
6896, 0, 600, 3300
6897, 100, 600, 500
6898, 0, 600, 600
6899, 0, 700, 1600
6900, 0, 700, 500
6901, 0, 600, 600
6902, 0, 600, 1500
6903, 0, 600, 600
6904, 0, 700, 600
6905, 100, 600, 1400
6906, 0, 600, 900
6907, 100, 700, 1000
6908, 100, 600, 1400
6909, 100, 600, 500
6910, 0, 1700, 600
6911, 0, 700, 2200
6912, 100, 700, 3400
6913, 0, 2200, 600
6914, 0, 600, 600
6915, 100, 700, 500
6916, 100, 1500, 600
6917, 0, 700, 500
6918, 0, 600, 600
6919, 0, 1500, 600
6920, 0, 600, 600
6921, 100, 600, 500
6922, 100, 1500, 600
6923, 0, 600, 600
6924, 0, 600, 600
6925, 0, 1400, 700
6926, 100, 600, 500
6927, 0, 600, 600
6928, 0, 600, 1300
6929, 100, 600, 600
6930, 0, 600, 600
6931, 0, 600, 1300
6932, 0, 700, 600
6933, 100, 600, 500
6934, 0, 600, 1300
6935, 0, 900, 900
6936, 100, 700, 2200
6937, 0, 1600, 600
6938, 100, 600, 600
6939, 0, 600, 600
6940, 0, 2000, 700
6941, 0, 900, 1000
6942, 0, 700, 600
6943, 100, 700, 1300
6944, 100, 600, 500
6945, 100, 600, 500
6946, 0, 600, 1400
6947, 100, 600, 500
6948, 0, 600, 600
6949, 0, 700, 1400
6950, 0, 700, 600
6951, 0, 600, 600
6952, 100, 600, 1300
6953, 0, 600, 500
6954, 0, 600, 600
6955, 0, 600, 1300
6956, 0, 600, 600
6957, 100, 1400, 600
6958, 0, 600, 600
6959, 100, 700, 600
6960, 100, 1500, 600
6961, 0, 600, 500
6962, 100, 600, 500
6963, 0, 1500, 500
6964, 0, 600, 500
6965, 0, 700, 500
6966, 0, 1400, 600
6967, 100, 700, 2365600
6968, 200, 27100, 1700
6969, 100, 900, 600
6970, 0, 700, 600
6971, 100, 700, 600
6972, 0, 700, 700
6973, 0, 600, 600
6974, 0, 700, 600
6975, 0, 600, 600
6976, 0, 600, 600
6977, 0, 700, 600
6978, 0, 700, 600
6979, 100, 700, 600
6980, 0, 1000, 600
6981, 100, 700, 600
6982, 0, 600, 600
6983, 100, 700, 600
6984, 0, 700, 600
6985, 0, 700, 600
6986, 100, 700, 600
6987, 0, 700, 1000
6988, 100, 700, 700
6989, 0, 800, 600
6990, 0, 700, 600
6991, 0, 600, 1100
6992, 100, 600, 600
6993, 100, 700, 600
6994, 0, 600, 800
6995, 300, 6400, 1300
6996, 0, 1000, 600
6997, 0, 700, 700
6998, 100, 700, 700
6999, 0, 1100, 600
7000, 100, 700, 700
7001, 0, 600, 600
7002, 0, 700, 600
7003, 0, 600, 600
7004, 100, 700, 600
7005, 100, 700, 600
7006, 100, 700, 600
7007, 0, 600, 700
7008, 500, 5800, 1600
7009, 600, 9800, 3200
7010, 200, 2900, 1800
7011, 100, 2400, 1600
7012, 100, 2400, 1700
7013, 100, 2200, 1500
7014, 200, 2200, 1600
7015, 100, 2100, 1600
7016, 300, 2900, 1600
7017, 100, 2100, 1500
7018, 200, 2100, 1600
7019, 100, 2100, 1600
7020, 200, 2000, 1600
7021, 100, 2100, 1700
7022, 200, 2100, 1600
7023, 200, 2100, 1600
7024, 100, 2100, 1600
7025, 100, 2000, 1500
7026, 200, 2100, 10400
7027, 100, 2200, 1700
7028, 100, 2100, 1600
7029, 200, 2100, 19000
7030, 100, 1600, 700
7031, 100, 700, 600
7032, 0, 700, 600
7033, 0, 700, 600
7034, 0, 600, 600
7035, 100, 700, 600
7036, 0, 700, 600
7037, 100, 700, 600
7038, 100, 700, 600
7039, 0, 600, 600
7040, 100, 700, 700
7041, 0, 600, 600
7042, 0, 600, 600
7043, 100, 600, 600
7044, 100, 700, 600
7045, 100, 600, 600
7046, 0, 600, 600
7047, 0, 600, 600
7048, 100, 700, 600
7049, 100, 700, 600
7050, 0, 700, 700
7051, 100, 700, 700
7052, 0, 700, 600
7053, 0, 700, 600
7054, 0, 700, 700
7055, 0, 700, 600
7056, 100, 700, 600
7057, 0, 600, 600
7058, 600, 8300, 3000
7059, 200, 2900, 1900
7060, 100, 2300, 1600
7061, 100, 2200, 1500
7062, 100, 2400, 22900
7063, 100, 3400, 1800
7064, 100, 2300, 1600
7065, 100, 2100, 1600
7066, 200, 2400, 1600
7067, 200, 2300, 1500
7068, 300, 3100, 800
7069, 0, 700, 1800
7070, 0, 700, 600
7071, 100, 700, 600
7072, 100, 700, 700
7073, 100, 700, 600
7074, 100, 700, 600
7075, 100, 700, 600
7076, 100, 700, 600
7077, 0, 900, 600
7078, 0, 700, 600
7079, 100, 700, 600
7080, 0, 600, 600
7081, 0, 600, 600
7082, 0, 600, 600
7083, 0, 600, 700
7084, 0, 600, 500
7085, 0, 600, 500
7086, 100, 700, 600
7087, 0, 700, 600
7088, 0, 700, 600
7089, 100, 700, 600
7090, 0, 700, 600
7091, 100, 700, 600
7092, 0, 700, 600
7093, 0, 700, 600
7094, 100, 700, 600
7095, 0, 600, 500
7096, 100, 1100, 600
7097, 0, 700, 600
7098, 100, 700, 600
7099, 100, 700, 600
7100, 0, 700, 600
7101, 100, 700, 600
7102, 100, 700, 600
7103, 0, 600, 600
7104, 0, 600, 600
7105, 100, 700, 1000
7106, 0, 600, 900
7107, 100, 700, 600
7108, 0, 700, 600
7109, 0, 600, 700
7110, 0, 700, 600
7111, 100, 700, 600
7112, 0, 600, 600
7113, 100, 700, 600
7114, 100, 700, 600
7115, 100, 700, 600
7116, 0, 700, 600
7117, 100, 600, 600
7118, 0, 600, 600
7119, 100, 600, 600
7120, 0, 800, 600
7121, 0, 700, 600
7122, 100, 600, 600
7123, 0, 700, 600
7124, 0, 700, 500
7125, 0, 700, 700
7126, 100, 700, 600
7127, 100, 700, 600
7128, 0, 600, 700
7129, 0, 600, 600
7130, 0, 600, 500
7131, 100, 700, 700
7132, 0, 800, 600
7133, 100, 700, 600
7134, 100, 700, 600
7135, 0, 800, 600
7136, 0, 700, 600
7137, 0, 700, 600
7138, 0, 700, 600
7139, 0, 700, 600
7140, 0, 700, 600
7141, 100, 700, 600
7142, 100, 700, 600
7143, 0, 700, 600
7144, 0, 700, 600
7145, 100, 700, 600
7146, 100, 700, 600
7147, 100, 700, 600
7148, 100, 700, 600
7149, 0, 600, 600
7150, 0, 700, 600
7151, 100, 5100, 700
7152, 0, 700, 1500
7153, 100, 700, 600
7154, 0, 700, 600
7155, 0, 600, 1500
7156, 0, 700, 600
7157, 0, 700, 600
7158, 0, 700, 1400
7159, 0, 700, 600
7160, 100, 700, 600
7161, 0, 700, 1400
7162, 0, 600, 800
7163, 400, 5200, 1300
7164, 100, 800, 2100
7165, 100, 700, 600
7166, 100, 700, 600
7167, 0, 600, 1500
7168, 0, 700, 600
7169, 0, 600, 1900
7170, 0, 700, 1500
7171, 100, 700, 600
7172, 100, 700, 600
7173, 0, 700, 1600
7174, 0, 600, 600
7175, 0, 600, 600
7176, 100, 600, 1400
7177, 0, 600, 500
7178, 0, 700, 600
7179, 0, 700, 1400
7180, 0, 700, 600
7181, 0, 700, 600
7182, 0, 600, 1400
7183, 100, 600, 600
7184, 100, 700, 700
7185, 0, 700, 1600
7186, 0, 600, 700
7187, 100, 700, 600
7188, 0, 600, 1500
7189, 0, 700, 600
7190, 100, 700, 600
7191, 0, 700, 1600
7192, 700, 12400, 1800
7193, 100, 1000, 700
7194, 0, 600, 1500
7195, 100, 700, 600
7196, 100, 700, 600
7197, 0, 600, 3100
7198, 0, 700, 700
7199, 0, 700, 600
7200, 0, 600, 1900
7201, 100, 700, 600
7202, 100, 700, 600
7203, 0, 600, 1500
7204, 100, 700, 600
7205, 0, 800, 600
7206, 0, 700, 1600
7207, 0, 700, 600
7208, 100, 700, 600
7209, 100, 700, 1500
7210, 0, 600, 700
7211, 100, 700, 600
7212, 0, 600, 1800
7213, 0, 700, 600
7214, 0, 600, 600
7215, 100, 700, 1600
7216, 0, 700, 600
7217, 100, 700, 600
7218, 0, 600, 1600
7219, 0, 600, 600
7220, 0, 700, 600
7221, 0, 700, 1600
7222, 0, 600, 600
7223, 100, 700, 600
7224, 0, 700, 1600
7225, 0, 700, 600
7226, 0, 700, 600
7227, 100, 1500, 600
7228, 100, 700, 600
7229, 0, 600, 600
7230, 100, 1500, 600
7231, 100, 700, 600
7232, 100, 600, 600
7233, 0, 1500, 600
7234, 0, 700, 600
7235, 0, 700, 600
7236, 0, 1400, 700
7237, 0, 600, 500
7238, 0, 600, 500
7239, 100, 1500, 600
7240, 0, 600, 500
7241, 100, 700, 600
7242, 100, 1500, 600
7243, 0, 600, 1200
7244, 0, 700, 500
7245, 0, 1600, 600
7246, 100, 700, 600
7247, 100, 700, 1000
7248, 100, 1500, 600
7249, 100, 700, 600
7250, 100, 700, 800
7251, 0, 1500, 700
7252, 100, 600, 600
7253, 0, 700, 700
7254, 100, 1500, 600
7255, 0, 700, 600
7256, 100, 700, 600
7257, 100, 1500, 700
7258, 0, 600, 600
7259, 0, 700, 600
7260, 100, 1500, 700
7261, 100, 700, 600
7262, 0, 700, 600
7263, 100, 1900, 600
7264, 0, 600, 600
7265, 100, 700, 700
7266, 100, 1500, 600
7267, 100, 700, 600
7268, 0, 700, 600
7269, 0, 1600, 700
7270, 0, 600, 600
7271, 0, 600, 600
7272, 0, 1600, 600
7273, 100, 600, 600
7274, 0, 600, 600
7275, 0, 1600, 600
7276, 100, 600, 900
7277, 100, 900, 600
7278, 0, 1500, 600
7279, 0, 31200, 1400
7280, 100, 700, 600
7281, 0, 1500, 600
7282, 0, 600, 500
7283, 0, 700, 600
7284, 0, 1500, 600
7285, 0, 600, 500
7286, 0, 700, 600
7287, 100, 1800, 800
7288, 100, 700, 600
7289, 0, 700, 700
7290, 100, 1600, 600
7291, 0, 700, 600
7292, 0, 600, 500
7293, 0, 1800, 600
7294, 100, 600, 600
7295, 100, 700, 600
7296, 0, 1500, 700
7297, 100, 700, 600
7298, 0, 600, 600
7299, 0, 1500, 600
7300, 0, 600, 600
7301, 0, 600, 600
7302, 0, 1500, 700
7303, 0, 600, 600
7304, 0, 700, 600
7305, 0, 1600, 600
7306, 0, 600, 500
7307, 0, 700, 500
7308, 0, 1500, 600
7309, 0, 1000, 1400
7310, 0, 1200, 800
7311, 100, 1100, 600
7312, 100, 700, 1500
7313, 0, 700, 600
7314, 0, 800, 600
7315, 100, 700, 1500
7316, 0, 700, 600
7317, 0, 600, 600
7318, 100, 700, 1500
7319, 100, 600, 600
7320, 0, 700, 600
7321, 0, 700, 1400
7322, 0, 600, 500
7323, 0, 700, 600
7324, 0, 600, 1500
7325, 0, 700, 1000
7326, 0, 700, 600
7327, 100, 700, 1500
7328, 100, 700, 600
7329, 100, 700, 600
7330, 0, 700, 1500
7331, 400, 5500, 1400
7332, 100, 800, 600
7333, 100, 2300, 1600
7334, 0, 600, 600
7335, 0, 700, 600
7336, 100, 700, 1500
7337, 0, 700, 600
7338, 0, 600, 600
7339, 100, 700, 1700
7340, 0, 700, 1000
